criteria_prescribing_txt_id,parameter_prescribing_txt_id,pt_position,schedule_code
"27240","27239","1","4535"
"27242","27241","1","4535"
"27244","27243","1","4535"
"27248","27247","1","4535"
"27250","27249","1","4535"
"27267","23658","1","4535"
"27267","24313","2","4535"
"27267","24314","3","4535"
"27267","22227","4","4535"
"27268","24770","1","4535"
"27268","27269","2","4535"
"27274","27270","1","4535"
"27274","27271","2","4535"
"27274","27272","3","4535"
"27274","27273","4","4535"
"27321","27319","1","4535"
"27321","27320","2","4535"
"27323","27322","1","4535"
"27347","27344","1","4535"
"27347","27345","2","4535"
"27347","27346","3","4535"
"27350","23621","1","4535"
"27350","27349","2","4535"
"27352","17076","1","4535"
"27352","27351","2","4535"
"27366","17180","1","4535"
"27366","17172","2","4535"
"27366","27351","3","4535"
"27379","27378","1","4535"
"27381","27380","1","4535"
"27388","27387","1","4535"
"27406","27405","1","4535"
"27407","11188","1","4535"
"27407","27351","2","4535"
"27414","22227","1","4535"
"27433","27405","1","4535"
"27433","27432","2","4535"
"27434","27351","1","4535"
"27481","27480","1","4535"
"27483","27482","1","4535"
"27490","27488","1","4535"
"27490","27489","2","4535"
"27492","27491","1","4535"
"27495","27493","1","4535"
"27495","27494","2","4535"
"27497","27496","1","4535"
"27503","27488","1","4535"
"27503","27502","2","4535"
"27506","27504","1","4535"
"27506","27505","2","4535"
"27508","27507","1","4535"
"27512","27509","1","4535"
"27512","27510","2","4535"
"27512","27511","3","4535"
"27520","27519","1","4535"
"27521","8656","1","4535"
"27521","10064","2","4535"
"27523","27522","1","4535"
"27525","27524","1","4535"
"27541","9629","1","4535"
"27541","27540","2","4535"
"27543","12053","1","4535"
"27543","27542","2","4535"
"27560","27559","1","4535"
"27580","27579","1","4535"
"27583","27582","1","4535"
"27587","27586","1","4535"
"27591","23621","1","4535"
"27591","27590","2","4535"
"27593","27592","1","4535"
"27593","27590","2","4535"
"27598","27597","1","4535"
"27600","11364","1","4535"
"27600","27599","2","4535"
"27604","27603","1","4535"
"27607","27610","1","4535"
"27612","11364","1","4535"
"27612","27611","2","4535"
"27618","21354","1","4535"
"27618","21298","2","4535"
"27646","27645","1","4535"
"27651","27650","1","4535"
"27653","27652","1","4535"
"27658","27657","1","4535"
"27660","27659","1","4535"
"27663","27662","1","4535"
"27723","23621","1","4535"
"27723","27722","2","4535"
"27761","27760","1","4535"
"27763","27762","1","4535"
"27765","27764","1","4535"
"27767","27766","1","4535"
"27769","27768","1","4535"
"27771","27770","1","4535"
"27776","27775","1","4535"
"27778","27777","1","4535"
"27782","26366","1","4535"
"27782","27781","2","4535"
"27800","27799","1","4535"
"27803","27821","1","4535"
"27803","27802","2","4535"
"27806","27805","1","4535"
"27849","27848","1","4535"
"27867","27868","1","4535"
"27870","27869","1","4535"
"27874","27873","1","4535"
"27876","23007","1","4535"
"27877","27850","1","4535"
"27877","23946","2","4535"
"27880","27878","1","4535"
"27880","27879","2","4535"
"27882","27881","1","4535"
"27884","27883","1","4535"
"27889","27888","1","4535"
"27895","27894","1","4535"
"27897","27896","1","4535"
"27900","27899","1","4535"
"27912","27911","1","4535"
"27946","27944","1","4535"
"27946","27945","2","4535"
"27949","27947","1","4535"
"27949","27948","2","4535"
"27957","27956","1","4535"
"27957","27502","2","4535"
"27959","27958","1","4535"
"27961","27960","1","4535"
"27963","27962","1","4535"
"27964","27965","1","4535"
"27968","27967","1","4535"
"27982","27981","1","4535"
"28020","28019","1","4535"
"28039","28040","1","4535"
"28042","28041","1","4535"
"28049","28048","1","4535"
"28050","8122","1","4535"
"28052","28051","1","4535"
"28054","28053","1","4535"
"28056","28055","1","4535"
"28058","28057","1","4535"
"28061","28060","1","4535"
"28063","28062","1","4535"
"28065","28064","1","4535"
"28069","28068","1","4535"
"28071","28070","1","4535"
"28076","28075","1","4535"
"28080","28079","1","4535"
"28083","28081","1","4535"
"28083","28082","2","4535"
"28085","28084","1","4535"
"28090","28089","1","4535"
"28102","28103","1","4535"
"28120","28119","1","4535"
"28122","28121","1","4535"
"28140","28139","1","4535"
"28144","28141","1","4535"
"28144","28142","2","4535"
"28144","28143","3","4535"
"28146","28145","1","4535"
"28148","28147","1","4535"
"28150","28149","1","4535"
"28153","28151","1","4535"
"28153","28152","2","4535"
"28155","28154","1","4535"
"28157","28156","1","4535"
"28162","28161","1","4535"
"28162","26970","2","4535"
"28166","28164","1","4535"
"28166","28165","2","4535"
"28168","28167","1","4535"
"28168","26975","2","4535"
"28170","28169","1","4535"
"28173","28171","1","4535"
"28173","28172","2","4535"
"28174","28175","1","4535"
"28177","28176","1","4535"
"28200","28199","1","4535"
"28202","28201","1","4535"
"28221","28220","1","4535"
"28223","28222","1","4535"
"28227","28225","1","4535"
"28227","28226","2","4535"
"28227","20408","3","4535"
"28227","26678","4","4535"
"28227","15297","5","4535"
"28230","28228","1","4535"
"28230","28229","2","4535"
"28241","28239","1","4535"
"28241","28240","2","4535"
"28249","28248","1","4535"
"28251","28250","1","4535"
"28273","28281","1","4535"
"28277","28276","1","4535"
"28280","28278","1","4535"
"28280","28279","2","4535"
"28280","26934","3","4535"
"28283","28282","1","4535"
"28285","28284","1","4535"
"28306","28303","1","4535"
"28306","28304","2","4535"
"28306","28305","3","4535"
"28308","28307","1","4535"
"28311","26077","1","4535"
"28311","28309","2","4535"
"28311","28310","3","4535"
"28313","28312","1","4535"
"28315","28314","1","4535"
"28318","28317","1","4535"
"28320","28319","1","4535"
"28322","28321","1","4535"
"28341","28340","1","4535"
"28343","28342","1","4535"
"28345","28344","1","4535"
"28351","28350","1","4535"
"28355","28354","1","4535"
"28357","28346","1","4535"
"28357","28347","2","4535"
"28357","28348","3","4535"
"28357","28349","4","4535"
"28357","28352","5","4535"
"28357","28353","6","4535"
"28357","28356","7","4535"
"28361","28359","1","4535"
"28362","26077","1","4535"
"28362","28363","2","4535"
"28365","28364","1","4535"
"28367","28366","1","4535"
"28369","28368","1","4535"
"28372","28371","1","4535"
"28375","28374","1","4535"
"28382","28381","1","4535"
"28386","28385","1","4535"
"28388","28387","1","4535"
"28394","28393","1","4535"
"28398","28397","1","4535"
"28413","28399","1","4535"
"28413","28402","2","4535"
"28413","28404","3","4535"
"28413","28406","4","4535"
"28413","28407","5","4535"
"28413","28409","6","4535"
"28413","28410","7","4535"
"28415","28414","1","4535"
"28418","28416","1","4535"
"28421","28420","1","4535"
"28423","28422","1","4535"
"28425","28424","1","4535"
"28427","28426","1","4535"
"28429","28428","1","4535"
"28437","28430","1","4535"
"28437","28431","2","4535"
"28437","28432","3","4535"
"28437","28433","4","4535"
"28437","28434","5","4535"
"28437","28435","6","4535"
"28437","28436","7","4535"
"28442","28441","1","4535"
"28444","28443","1","4535"
"28446","29975","1","4535"
"28446","30003","2","4535"
"28452","28451","1","4535"
"28454","28453","1","4535"
"28460","28459","1","4535"
"28462","28461","1","4535"
"28464","28463","1","4535"
"28472","28465","1","4535"
"28472","28466","2","4535"
"28472","28467","3","4535"
"28472","28468","4","4535"
"28472","28469","5","4535"
"28472","28470","6","4535"
"28472","28471","7","4535"
"28476","28474","1","4535"
"28476","28475","2","4535"
"28478","28477","1","4535"
"28485","28483","1","4535"
"28485","28484","2","4535"
"28487","28486","1","4535"
"28491","20906","1","4535"
"28491","28492","2","4535"
"28491","28493","3","4535"
"28495","28494","1","4535"
"28495","20061","2","4535"
"28498","28497","1","4535"
"28499","20901","1","4535"
"28502","20906","1","4535"
"28503","20913","1","4535"
"28503","28504","2","4535"
"28503","28505","3","4535"
"28520","28519","1","4535"
"28522","28521","1","4535"
"28524","28523","1","4535"
"28527","28525","1","4535"
"28527","28526","2","4535"
"28529","28528","1","4535"
"28531","28530","1","4535"
"28533","28532","1","4535"
"28535","28534","1","4535"
"28537","28536","1","4535"
"28539","28538","1","4535"
"28541","28540","1","4535"
"28545","20906","1","4535"
"28545","28492","2","4535"
"28545","28504","3","4535"
"28547","20124","1","4535"
"28547","20125","2","4535"
"28547","19264","3","4535"
"28549","28548","1","4535"
"28555","28554","1","4535"
"28555","20058","2","4535"
"28556","20127","1","4535"
"28556","20128","2","4535"
"28556","28557","3","4535"
"28560","28554","1","4535"
"28560","28557","2","4535"
"28562","28561","1","4535"
"28565","28548","1","4535"
"28565","28564","2","4535"
"28567","28566","1","4535"
"28569","28568","1","4535"
"28572","28571","1","4535"
"28573","20050","1","4535"
"28573","20051","2","4535"
"28573","20058","3","4535"
"28575","28574","1","4535"
"28580","28579","1","4535"
"28580","17281","2","4535"
"28582","28581","1","4535"
"28582","17292","2","4535"
"28582","17572","3","4535"
"28587","28586","1","4535"
"28589","28588","1","4535"
"28589","28579","2","4535"
"28589","28581","3","4535"
"28593","28494","1","4535"
"28593","28592","2","4535"
"28596","28594","1","4535"
"28596","28595","2","4535"
"28629","28628","1","4535"
"28636","28635","1","4535"
"28642","28641","1","4535"
"28644","28643","1","4535"
"28658","28657","1","4535"
"28660","28659","1","4535"
"28662","28661","1","4535"
"28669","28668","1","4535"
"28671","28670","1","4535"
"28673","28672","1","4535"
"28679","28677","1","4535"
"28679","28678","2","4535"
"28683","28682","1","4535"
"28685","28684","1","4535"
"28689","28688","1","4535"
"28701","28700","1","4535"
"28703","28702","1","4535"
"28726","28725","1","4535"
"28728","28727","1","4535"
"28745","28744","1","4535"
"28748","22920","1","4535"
"28748","28749","2","4535"
"28750","28751","1","4535"
"28752","28753","1","4535"
"28757","23354","1","4535"
"28757","23355","2","4535"
"28762","28760","1","4535"
"28762","28761","2","4535"
"28767","28765","1","4535"
"28767","28766","2","4535"
"28772","28771","1","4535"
"28773","26469","1","4535"
"28776","28775","1","4535"
"28781","28782","1","4535"
"28791","28788","1","4535"
"28791","28789","2","4535"
"28794","28793","1","4535"
"28796","28795","1","4535"
"28799","28798","1","4535"
"28800","28797","1","4535"
"28802","28801","1","4535"
"28804","28803","1","4535"
"28807","28805","1","4535"
"28807","28806","2","4535"
"28809","28808","1","4535"
"28811","28727","1","4535"
"28811","27502","2","4535"
"28814","28813","1","4535"
"28816","28815","1","4535"
"28821","28820","1","4535"
"28826","28825","1","4535"
"28828","28827","1","4535"
"28831","28829","1","4535"
"28831","28830","2","4535"
"28836","28829","1","4535"
"28850","28849","1","4535"
"28852","28851","1","4535"
"28854","28853","1","4535"
"28867","28866","1","4535"
"28879","28878","1","4535"
"28883","28882","1","4535"
"28901","28900","1","4535"
"28903","28902","1","4535"
"28945","28944","1","4535"
"29002","29001","1","4535"
"29006","29003","1","4535"
"29006","29004","2","4535"
"29006","29005","3","4535"
"29008","29007","1","4535"
"29010","29009","1","4535"
"29015","29013","1","4535"
"29015","29014","2","4535"
"29018","29017","1","4535"
"29020","29019","1","4535"
"29047","29046","1","4535"
"29049","29048","1","4535"
"29057","29056","1","4535"
"29059","29058","1","4535"
"29069","29067","1","4535"
"29069","29068","2","4535"
"29072","29071","1","4535"
"29095","29096","1","4535"
"29095","27034","2","4535"
"29098","29097","1","4535"
"29104","29103","1","4535"
"29104","27034","2","4535"
"29149","29148","1","4535"
"29151","29150","1","4535"
"29155","29153","1","4535"
"29155","29154","2","4535"
"29180","29179","1","4535"
"29183","29182","1","4535"
"29187","29185","1","4535"
"29187","29186","2","4535"
"29192","29191","1","4535"
"29215","29214","1","4535"
"29217","27437","1","4535"
"29217","27417","2","4535"
"29218","27439","1","4535"
"29218","27421","2","4535"
"29226","29225","1","4535"
"29228","29227","1","4535"
"29241","29240","1","4535"
"29249","29248","1","4535"
"29249","19400","2","4535"
"29251","29250","1","4535"
"29253","29252","1","4535"
"29256","19400","1","4535"
"29256","29255","2","4535"
"29258","27416","1","4535"
"29258","27417","2","4535"
"29259","27420","1","4535"
"29259","27421","2","4535"
"29267","29265","1","4535"
"29267","29266","2","4535"
"29270","29268","1","4535"
"29270","29269","2","4535"
"29274","29273","1","4535"
"29319","27338","1","4535"
"29319","27339","2","4535"
"29320","27358","1","4535"
"29320","27359","2","4535"
"29328","28635","1","4535"
"29328","29327","2","4535"
"29330","29329","1","4535"
"29333","29332","1","4535"
"29337","29336","1","4535"
"29340","29339","1","4535"
"29342","29341","1","4535"
"29344","29343","1","4535"
"29346","29345","1","4535"
"29348","29347","1","4535"
"29351","7909","1","4535"
"29351","29252","2","4535"
"29354","29353","1","4535"
"29356","29355","1","4535"
"29360","29359","1","4535"
"29363","29361","1","4535"
"29363","29362","2","4535"
"29365","29364","1","4535"
"29367","29366","1","4535"
"29370","29368","1","4535"
"29370","29369","2","4535"
"29372","29371","1","4535"
"29375","26859","1","4535"
"29375","29373","2","4535"
"29375","29374","3","4535"
"29380","26859","1","4535"
"29380","29373","2","4535"
"29380","29379","3","4535"
"29382","26859","1","4535"
"29382","29373","2","4535"
"29382","29381","3","4535"
"29384","29383","1","4535"
"29386","29385","1","4535"
"29417","29415","1","4535"
"29417","29416","2","4535"
"29440","29439","1","4535"
"29443","29442","1","4535"
"29455","29454","1","4535"
"29465","29460","1","4535"
"29465","29461","2","4535"
"29465","29462","3","4535"
"29465","29463","4","4535"
"29465","29464","5","4535"
"29467","29466","1","4535"
"29472","29471","1","4535"
"29475","29470","1","4535"
"29475","29473","2","4535"
"29475","29474","3","4535"
"29477","29476","1","4535"
"29501","29500","1","4535"
"29503","29502","1","4535"
"29506","29504","1","4535"
"29506","29505","2","4535"
"29508","29507","1","4535"
"29514","29513","1","4535"
"29516","29515","1","4535"
"29519","29517","1","4535"
"29519","29518","2","4535"
"29524","29522","1","4535"
"29524","29523","2","4535"
"29540","29539","1","4535"
"29571","29570","1","4535"
"29573","29572","1","4535"
"29575","29574","1","4535"
"29577","29576","1","4535"
"29601","29600","1","4535"
"29603","29602","1","4535"
"29607","29604","1","4535"
"29607","29605","2","4535"
"29607","29606","3","4535"
"29615","29614","1","4535"
"29617","29616","1","4535"
"29619","29618","1","4535"
"29621","29620","1","4535"
"29623","29622","1","4535"
"29630","29629","1","4535"
"29636","29635","1","4535"
"29638","29637","1","4535"
"29648","29647","1","4535"
"29650","29649","1","4535"
"29652","29651","1","4535"
"29654","29653","1","4535"
"29655","23410","1","4535"
"29655","23454","2","4535"
"29655","23455","3","4535"
"29655","23456","4","4535"
"29660","29659","1","4535"
"29663","29661","1","4535"
"29663","29662","2","4535"
"29668","29667","1","4535"
"29670","29669","1","4535"
"29679","23354","1","4535"
"29702","29701","1","4535"
"29704","29703","1","4535"
"29708","29706","1","4535"
"29708","29707","2","4535"
"29710","29709","1","4535"
"29714","29713","1","4535"
"29716","29715","1","4535"
"29740","29739","1","4535"
"29750","29751","1","4535"
"29776","18339","1","4535"
"29776","29775","2","4535"
"29781","29780","1","4535"
"29802","29801","1","4535"
"29804","17279","1","4535"
"29804","23448","2","4535"
"29804","29805","3","4535"
"29812","29811","1","4535"
"29823","29820","1","4535"
"29823","29821","2","4535"
"29823","29822","3","4535"
"29825","29824","1","4535"
"29827","29826","1","4535"
"29829","29828","1","4535"
"29831","29830","1","4535"
"29835","29834","1","4535"
"29837","29836","1","4535"
"29861","29859","1","4535"
"29861","29860","2","4535"
"29863","29862","1","4535"
"29885","29886","1","4535"
"29885","29887","2","4535"
"29888","29889","1","4535"
"29888","29890","2","4535"
"29895","29894","1","4535"
"29897","29896","1","4535"
"29899","29898","1","4535"
"29901","29900","1","4535"
"29903","29902","1","4535"
"29923","29922","1","4535"
"29924","26867","1","4535"
"29924","29373","2","4535"
"29924","29374","3","4535"
"29925","26867","1","4535"
"29925","29373","2","4535"
"29925","29379","3","4535"
"29926","26867","1","4535"
"29926","29373","2","4535"
"29926","29381","3","4535"
"29927","29928","1","4535"
"29927","22834","2","4535"
"29929","29930","1","4535"
"29938","26859","1","4535"
"29938","26867","2","4535"
"29938","29374","3","4535"
"29939","26859","1","4535"
"29939","26867","2","4535"
"29939","29379","3","4535"
"29940","26859","1","4535"
"29940","26867","2","4535"
"29940","29381","3","4535"
"29962","29961","1","4535"
"29965","29963","1","4535"
"29965","29964","2","4535"
"29967","29966","1","4535"
"29969","29968","1","4535"
"29972","29973","1","4535"
"29972","29974","2","4535"
"29976","29975","1","4535"
"29976","30003","2","4535"
"29989","29988","1","4535"
"29992","29991","1","4535"
"29994","29993","1","4535"
"29996","29995","1","4535"
"29998","29997","1","4535"
"30000","29999","1","4535"
"30021","29884","1","4535"
"30021","30019","2","4535"
"30021","30020","3","4535"
"30040","30039","1","4535"
"30043","30042","1","4535"
"30108","30106","1","4535"
"30108","30107","2","4535"
"30110","30109","1","4535"
"30123","7714","1","4535"
"30125","30124","1","4535"
"30141","30140","1","4535"
"30160","30159","1","4535"
"30228","30227","1","4535"
"30242","30241","1","4535"
"30244","30243","1","4535"
"30246","30245","1","4535"
"30251","30250","1","4535"
"30264","30263","1","4535"
"30268","30267","1","4535"
"30270","30269","1","4535"
"30278","30277","1","4535"
"30280","30279","1","4535"
"30282","30281","1","4535"
"30284","30283","1","4535"
"30305","30304","1","4535"
"30321","30320","1","4535"
"30323","30322","1","4535"
"30326","8656","1","4535"
"30326","30325","2","4535"
"30328","30327","1","4535"
"30331","30330","1","4535"
"30337","30336","1","4535"
"30339","30338","1","4535"
"30343","30342","1","4535"
"30345","30344","1","4535"
"30382","30380","1","4535"
"30382","30381","2","4535"
"30385","30383","1","4535"
"30385","30384","2","4535"
"30387","30386","1","4535"
"30389","24058","1","4535"
"30389","30388","2","4535"
"30391","30390","1","4535"
"30393","30392","1","4535"
"30397","30396","1","4535"
"30403","30402","1","4535"
"30411","30412","1","4535"
"30414","30413","1","4535"
"30420","30419","1","4535"
"30422","30421","1","4535"
"30424","30423","1","4535"
"30426","30427","1","4535"
"30431","30430","1","4535"
"30433","30432","1","4535"
"30435","30434","1","4535"
"30437","30436","1","4535"
"30439","30438","1","4535"
"30441","30440","1","4535"
"30449","30448","1","4535"
"30451","30450","1","4535"
"30464","30461","1","4535"
"30464","30462","2","4535"
"30464","30463","3","4535"
"30466","30465","1","4535"
"30471","30469","1","4535"
"30471","30470","2","4535"
"30474","30472","1","4535"
"30474","30473","2","4535"
"30482","30481","1","4535"
"30487","30486","1","4535"
"30489","30488","1","4535"
"30491","30490","1","4535"
"30494","30492","1","4535"
"30494","30493","2","4535"
"30498","30497","1","4535"
"30500","30492","1","4535"
"30500","30493","2","4535"
"30500","30499","3","4535"
"30503","30502","1","4535"
"30521","30520","1","4535"
"30523","30522","1","4535"
"30526","30524","1","4535"
"30526","30525","2","4535"
"30530","30529","1","4535"
"30535","30533","1","4535"
"30535","30534","2","4535"
"30540","30536","1","4535"
"30540","30537","2","4535"
"30540","30538","3","4535"
"30540","30539","4","4535"
"30547","30546","1","4535"
"30580","30579","1","4535"
"30582","30581","1","4535"
"30584","30583","1","4535"
"30586","30585","1","4535"
"30588","30587","1","4535"
"30590","30589","1","4535"
"30592","30591","1","4535"
"30597","30595","1","4535"
"30597","30596","2","4535"
"30604","30603","1","4535"
"30606","30605","1","4535"
"30636","30637","1","4535"
"30636","24689","2","4535"
"30646","30645","1","4535"
"30661","30596","1","4535"
"30684","10401","1","4535"
"30684","30683","2","4535"
"30690","30691","1","4535"
"30711","23589","1","4535"
"30711","30710","2","4535"
"30717","30716","1","4535"
"30720","29766","1","4535"
"30720","30719","2","4535"
"30720","29768","3","4535"
"30722","29772","1","4535"
"30722","29773","2","4535"
"30722","29774","3","4535"
"30722","30721","4","4535"
"30725","29766","1","4535"
"30725","30724","2","4535"
"30725","29768","3","4535"
"30726","29772","1","4535"
"30726","29773","2","4535"
"30726","29774","3","4535"
"30726","30727","4","4535"
"30730","30729","1","4535"
"30741","30740","1","4535"
"30743","30742","1","4535"
"30745","30744","1","4535"
"30747","30746","1","4535"
"30749","30748","1","4535"
"30751","30750","1","4535"
"30762","30761","1","4535"
"30764","30763","1","4535"
"30766","30765","1","4535"
"30769","30767","1","4535"
"30769","30768","2","4535"
"30842","30841","1","4535"
"30844","30843","1","4535"
"30846","30845","1","4535"
"30848","30847","1","4535"
"30852","30851","1","4535"
"30860","30859","1","4535"
"30881","30880","1","4535"
"30883","30882","1","4535"
"30893","30891","1","4535"
"30893","30892","2","4535"
"30899","30891","1","4535"
"30911","24152","1","4535"
"30911","30912","2","4535"
"30911","30700","3","4535"
"30915","30914","1","4535"
"30918","30917","1","4535"
"30920","30919","1","4535"
"30922","30921","1","4535"
"30924","30923","1","4535"
"30927","30926","1","4535"
"30930","30929","1","4535"
"30939","30938","1","4535"
"30953","30951","1","4535"
"30953","30952","2","4535"
"30956","30767","1","4535"
"30956","30954","2","4535"
"30973","30972","1","4535"
"30993","30992","1","4535"
"30995","30994","1","4535"
"30998","30996","1","4535"
"30998","30997","2","4535"
"31001","31000","1","4535"
"31001","26638","2","4535"
"31001","10401","3","4535"
"31003","31002","1","4535"
"31005","31004","1","4535"
"31026","31025","1","4535"
"31031","31030","1","4535"
"31045","31044","1","4535"
"31045","28242","2","4535"
"31045","28243","3","4535"
"31066","31064","1","4535"
"31066","31065","2","4535"
"31067","27229","1","4535"
"31067","31068","2","4535"
"31069","31070","1","4535"
"31069","31071","2","4535"
"31069","31072","3","4535"
"31069","31073","4","4535"
"31069","31074","5","4535"
"31069","31075","6","4535"
"31114","31112","1","4535"
"31114","31113","2","4535"
"31121","31119","1","4535"
"31121","31120","2","4535"
"31123","31119","1","4535"
"31123","31122","2","4535"
"31125","31124","1","4535"
"31127","31120","1","4535"
"31130","31129","1","4535"
"31132","31131","1","4535"
"31152","31151","1","4535"
"31156","31155","1","4535"
"31162","31161","1","4535"
"31163","31164","1","4535"
"31166","31165","1","4535"
"31168","31167","1","4535"
"31170","31169","1","4535"
"31173","31172","1","4535"
"31176","31174","1","4535"
"31176","31175","2","4535"
"31178","31177","1","4535"
"31180","31179","1","4535"
"31183","31181","1","4535"
"31183","31182","2","4535"
"31187","24618","1","4535"
"31187","27685","2","4535"
"31187","31188","3","4535"
"31200","31201","1","4535"
"31213","31214","1","4535"
"31220","31217","1","4535"
"31220","31218","2","4535"
"31220","31219","3","4535"
"31220","27175","4","4535"
"31223","31222","1","4535"
"31232","21354","1","4535"
"31234","27592","1","4535"
"31234","31233","2","4535"
"31265","31217","1","4535"
"31265","31218","2","4535"
"31265","31219","3","4535"
"31265","31264","4","4535"
"31267","27592","1","4535"
"31267","31233","2","4535"
"31267","27590","3","4535"
"31273","31272","1","4535"
"31275","31274","1","4535"
"31276","26519","1","4535"
"31276","31277","2","4535"
"31281","31280","1","4535"
"31283","31282","1","4535"
"31285","31284","1","4535"
"31290","31289","1","4535"
"31292","31291","1","4535"
"31293","31294","1","4535"
"31298","31297","1","4535"
"31303","31302","1","4535"
"31313","31312","1","4535"
"31315","31314","1","4535"
"31317","31316","1","4535"
"31320","31318","1","4535"
"31320","31319","2","4535"
"31335","31334","1","4535"
"31339","31338","1","4535"
"31343","31342","1","4535"
"31345","31344","1","4535"
"31353","31351","1","4535"
"31353","31352","2","4535"
"31355","31354","1","4535"
"31357","17180","1","4535"
"31357","17172","2","4535"
"31357","31356","3","4535"
"31362","31361","1","4535"
"31367","31366","1","4535"
"31368","31369","1","4535"
"31378","31377","1","4535"
"31380","31379","1","4535"
"31383","31382","1","4535"
"31396","31395","1","4535"
"31398","31397","1","4535"
"31401","31400","1","4535"
"31409","31408","1","4535"
"31416","31415","1","4535"
"31422","31421","1","4535"
"31425","31423","1","4535"
"31425","31424","2","4535"
"31427","31426","1","4535"
"31429","31428","1","4535"
"31452","31451","1","4535"
"31454","31453","1","4535"
"31454","27502","2","4535"
"31456","31455","1","4535"
"31461","31460","1","4535"
"31461","31462","2","4535"
"31461","31463","3","4535"
"31461","31464","4","4535"
"31461","31465","5","4535"
"31467","31466","1","4535"
"31473","31472","1","4535"
"31475","31474","1","4535"
"31477","31476","1","4535"
"31486","31485","1","4535"
"31488","31487","1","4535"
"31490","31489","1","4535"
"31492","31491","1","4535"
"31499","31496","1","4535"
"31499","31497","2","4535"
"31499","31498","3","4535"
"31501","31500","1","4535"
"31504","31502","1","4535"
"31504","31503","2","4535"
"31506","31505","1","4535"
"31512","31510","1","4535"
"31512","31497","2","4535"
"31512","31511","3","4535"
"31514","19821","1","4535"
"31514","11780","2","4535"
"31514","11781","3","4535"
"31514","19822","4","4535"
"31514","19823","5","4535"
"31514","31513","6","4535"
"31519","31516","1","4535"
"31519","31517","2","4535"
"31519","31518","3","4535"
"31521","31520","1","4535"
"31524","31523","1","4535"
"31526","31525","1","4535"
"31528","31527","1","4535"
"31530","31529","1","4535"
"31548","31547","1","4535"
"31550","31549","1","4535"
"31550","31503","2","4535"
"31553","31464","1","4535"
"31557","31554","1","4535"
"31557","31555","2","4535"
"31557","31556","3","4535"
"31562","31560","1","4535"
"31562","31556","2","4535"
"31562","31561","3","4535"
"31565","18270","1","4535"
"31565","31564","2","4535"
"31569","31567","1","4535"
"31569","31564","2","4535"
"31569","31568","3","4535"
"31571","31570","1","4535"
"31572","28789","1","4535"
"31580","31574","1","4535"
"31580","31575","2","4535"
"31580","31576","3","4535"
"31580","31577","4","4535"
"31580","31578","5","4535"
"31580","31579","6","4535"
"31582","31581","1","4535"
"31587","31586","1","4535"
"31613","31612","1","4535"
"31642","31640","1","4535"
"31642","31641","2","4535"
"31645","31643","1","4535"
"31645","31644","2","4535"
"31647","31646","1","4535"
"31649","31648","1","4535"
"31651","31650","1","4535"
"31656","31655","1","4535"
"31658","31657","1","4535"
"31701","31700","1","4535"
"31724","31723","1","4535"
"31744","11364","1","4535"
"31744","31743","2","4535"
"31782","8656","1","4535"
"31782","10064","2","4535"
"31782","27534","3","4535"
"31784","31783","1","4535"
"31792","11364","1","4535"
"31792","31791","2","4535"
"31794","31793","1","4535"
"31798","31797","1","4535"
"31804","31803","1","4535"
"31806","31805","1","4535"
"31808","31807","1","4535"
"31810","31809","1","4535"
"31814","31813","1","4535"
"31820","31818","1","4535"
"31820","29821","2","4535"
"31820","31819","3","4535"
"31822","31821","1","4535"
"31824","31823","1","4535"
"31832","29821","1","4535"
"31832","31819","2","4535"
"31834","31833","1","4535"
"31836","31835","1","4535"
"31843","31842","1","4535"
"31845","31844","1","4535"
"31847","31846","1","4535"
"31849","31848","1","4535"
"31851","31850","1","4535"
"31863","7847","1","4535"
"31863","31862","2","4535"
"31866","31865","1","4535"
"31868","31867","1","4535"
"31870","31869","1","4535"
"31872","31871","1","4535"
"31874","31873","1","4535"
"31876","31875","1","4535"
"31878","29891","1","4535"
"31878","31877","2","4535"
"31882","31880","1","4535"
"31882","31881","2","4535"
"31884","31883","1","4535"
"31887","31885","1","4535"
"31887","31886","2","4535"
"31893","31891","1","4535"
"31894","31892","1","4535"
"31896","31895","1","4535"
"31898","31897","1","4535"
"31900","31899","1","4535"
"31905","31904","1","4535"
"31911","31880","1","4535"
"31913","31912","1","4535"
"31931","31929","1","4535"
"31931","31930","2","4535"
"31940","31939","1","4535"
"31942","31941","1","4535"
"31944","31943","1","4535"
"31946","31945","1","4535"
"31948","31947","1","4535"
"31953","31952","1","4535"
"31965","13590","1","4535"
"31965","31964","2","4535"
"31966","31960","1","4535"
"31966","31962","2","4535"
"31974","11364","1","4535"
"31974","31973","2","4535"
"31983","22920","1","4535"
"31985","31984","1","4535"
"31987","31986","1","4535"
"31989","31988","1","4535"
"31992","31991","1","4535"
"31994","31993","1","4535"
"31996","31995","1","4535"
"31998","31997","1","4535"
"32000","31999","1","4535"
"32004","32003","1","4535"
"32008","32007","1","4535"
"32010","32009","1","4535"
"32012","32011","1","4535"
"32014","32013","1","4535"
"32016","32015","1","4535"
"32018","32017","1","4535"
"32020","32019","1","4535"
"32022","32021","1","4535"
"32053","32051","1","4535"
"32053","32052","2","4535"
"32055","32054","1","4535"
"32065","32061","1","4535"
"32078","32077","1","4535"
"32080","32079","1","4535"
"32114","25671","1","4535"
"32114","32113","2","4535"
"32131","32130","1","4535"
